Repo Name,File Name,Release Version,TLSH Hash,SHA256 Hash,Date Added,Intel
bats3c/shad0w,shad0w-gui-linux-x64/swiftshader/libGLESv2.so,beta_client,T17AC56D83B473085EC8B9CEB4820E5736F7BC708C8A217A5B6EF497205D26B694F2D751,3ce8e5ce51130e5f38e4a9348e9e513c1b3da0dee0bf41124b7116dd6fdf29c9,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-linux-x64/shad0w-gui,beta_client,T15F487D12B661904CD52BC074A79FC471C6B8F0E5172974EB2B8AE7602F9ACE2573F271,142e67177bd5ea1b7a125d5794bf9f67501a093673eea9e88163a43f345f6d53,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-linux-x64/v8_context_snapshot.bin,beta_client,T179E4857C3E9ADA4BC9088D38A28A3738467CDD5C2F91E71B910495BB3EF1E80CE58755,a4844270ee346ca7044f72f68951e36d199eccf011a9690f3a82c684e63b79fa,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/snapshot_blob.bin,beta_client,T19454A3787AD6994BC004C9384B4BE73C5639FE2967A2532B3344612E6FF1E80DD58B1B,af9578992a02006fb85925ae2fef4e880a54f716495338cdf87ee3372a5aeb6e,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/libGLESv2.dll,beta_client,T158467C03F1A540ADC40DC278CB179622E676FC8A5921F69F325873213FA7B906B6FB54,b0d89b453c9a40dfa7f8fb7df38f1161dd7b44a1b61624debd08b3197ffa330d,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/shad0w-gui.exe,beta_client,T1A8288D03F3A660EDC06DC1B99B469926EAB1B8450735B5DF269513212F66FF02F3DB20,12da7f9879778d1641c2978dff1dc867150065f750c48b6254690919cbd69e97,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/d3dcompiler_47.dll,beta_client,T11C167D47B7A440E9C1A781388A575713EBB0781413349BEF55A0C625EF73BE26A3F728,4432bbd1a390874f3f0a503d45cc48d346abc3a8c0213c289f4b615bf0ee84f3,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/resources.pak,beta_client,T13C867D673254003A82EA86BE64BB1603BF375046B41490ACF96CDDCC5BEEE425277B7D,368a8cc3d0152088c28ccbd4d59323415b9c2ef3482fe9002caf3fb87fca5a38,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/libEGL.dll,beta_client,T18CD35A2B72B540BBE4369538C9A30A06D7B7785607759BEF076443162F673C0AE3EB60,97354dfdec75202db48abf6e4be03d877567811c8a9523c1504fe8f724bbcd64,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/swiftshader/libGLESv2.dll,beta_client,T13FC54A03E5C580EBC15DC1B9C707962AE1BABCC42931B5AF17756A321E22F71171BBC9,78668930170dad42fa9ed89c1e57c1e0a5a99793721ae2d1162e903ae5886db9,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/swiftshader/libEGL.dll,beta_client,T12BE33917B2E840BBE066D175C9534A06EB72B8610B32E69F076443791F77394AF3EB60,899f8736f0689c19ab054a121d9151fe2220821d532b8a1eeb8f356494f995b6,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/ffmpeg.dll,beta_client,T122A5BF07F6AA01FCD05EC1B4876FA633F675784A46217A2F178072253FBBF904A5AB05,fc6b3f35ea158f1e7159b608116f7321ed6154f28fd475510343350bb491e5f3,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
bats3c/shad0w,shad0w-gui-win32-x64/v8_context_snapshot.bin,beta_client,T139E4857C3E9ADA4BC9088D38A28A3738467CDD5C2F91E71B910495BB3EF1E80CE58755,48b67d949d11961434bc2e738e7afee9d8bed80380f8a32ae6c281ca32cbd76a,2021-03-14T19:38:23Z,https://github.com/bats3c/shad0w
