Repo Name,File Name,Release Version,TLSH Hash,SHA256 Hash,Imphash,Date Added,Intel
senzee1984/Amsi_Bypass_In_2023,Attack_AmsiOpenSession.ps1,git:3b91146edbad35d314592d9742a47cb10c853ce9,T1133142243E0EA51942D34496B6B7E48B2979171310E81C04F8FCD899FF1F5A4D6F62CD,08a35d5f4913251cecd4a653e06a68a83e46ced30a1460aa5ce730094a9c0470,N/A,2023-07-30T16:26:40Z,https://github.com/senzee1984/Amsi_Bypass_In_2023
senzee1984/Amsi_Bypass_In_2023,Attack_AmsiScanBuffer.ps1,git:c9e999058e44bcbedbe5212857bdca2701eeb0fd,T19E4164243F1A652A42C355A6B6A3E48B2575531300D81C04F8FCD895FF0F5A4D6A63DD,492a773c1556f43abf96d456f94591ef40e1d40c41a74dcfee84b557622227b0,N/A,2023-07-30T16:27:29Z,https://github.com/senzee1984/Amsi_Bypass_In_2023
