Repo Name,File Name,Release Version,TLSH Hash,SHA256 Hash,Imphash,Date Added,Intel
mthbernardes/GTRS,client_Linux,v1,T13B867D43F8A124EAD2FEE1308A966312BF7134A5877277D3AF9086551616FE4FE2D700,23aacab776aadbe220f1a3d504ac795159e8fd9c2e28edd8ecb15fe31ee87caa,N/A,2018-12-07T03:59:23Z,https://github.com/mthbernardes/GTRS
mthbernardes/GTRS,client_Mac,v1,T14E668D10FE9754FAE70B163084EF573F533091058325EBC7EB94DA1AF82B6E61A32295,0b42c75e26f0f7dbb31c1103da329e7be16a997f6e85f5fdaa169f23a5e96587,N/A,2018-12-07T03:59:23Z,https://github.com/mthbernardes/GTRS
mthbernardes/GTRS,client_Windows.exe,v1,T155669CA0E99F24F5EB87443084B7523F2330A10A4326EEC7DB546F6BF4176E15B36296,a5dd9c4282331fc7f20716655b5186da48666a900c2bda553836f9ab5097941a,1c2a6fbef41572f4c9ce8acb5a63cde7,2018-12-07T03:59:23Z,https://github.com/mthbernardes/GTRS
mthbernardes/GTRS,client_Windows64.exe,v1,T1D3769E13F8AA24E9EBFDE13085626322BA71349443327BC36F9456662617FE47B3D341,6b69e0b60585882c918d7c2946e122ab11821d877cfe9421d1353b6955ca7bd9,1c2a6fbef41572f4c9ce8acb5a63cde7,2018-12-07T03:59:23Z,https://github.com/mthbernardes/GTRS
